name	type	country	admin_level
aryqbalyq audany		kaz|kazakhstan|kz|398	2
arqalyq qalalyq akimshiligi		kaz|kazakhstan|kz|398	2
aral'skiy rayon		kaz|kazakhstan|kz|398	2
kabanbayskiy sel'skiy okrug		kaz|kazakhstan|kz|398	2
amantoghay audany		kaz|kazakhstan|kz|398	2
amangeldi audany		kaz|kazakhstan|kz|398	2
rayon baydibeka		kaz|kazakhstan|kz|398	2
akkol		kaz|kazakhstan|kz|398	2
alakol district		kaz|kazakhstan|kz|398	2
aktogayskiy rayon		kaz|kazakhstan|kz|398	2
aksuskiy rayon		kaz|kazakhstan|kz|398	2
aqsuat audany		kaz|kazakhstan|kz|398	2
agadyrskiy rayon		kaz|kazakhstan|kz|398	2
abayskiy rayon		kaz|kazakhstan|kz|398	2
altynsarinskiy rayon		kaz|kazakhstan|kz|398	2
kostanay gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
zhitiqara qalalyq akimdigi		kaz|kazakhstan|kz|398	2
lisakovsk gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
rudniy gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
oktyabr' audany		kaz|kazakhstan|kz|398	2
toqyrauyn audany		kaz|kazakhstan|kz|398	2
zhezkazgan gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
balkhash gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
karazhal gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
satpayev gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
stepnogorsk gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
karaganda gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
abay qalasy		kaz|kazakhstan|kz|398	2
saran' gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
temirtau gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
shakhtinsk gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
arys qalalyq akimshiligi		kaz|kazakhstan|kz|398	2
arys qalasy		kaz|kazakhstan|kz|398	2
kentau gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
turkistan qalasy		kaz|kazakhstan|kz|398	2
taraz gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
zhangatas qalasy		kaz|kazakhstan|kz|398	2
qaratau qalasy		kaz|kazakhstan|kz|398	2
shu qalasy		kaz|kazakhstan|kz|398	2
kapshagay city		kaz|kazakhstan|kz|398	2
talghar qalasy		kaz|kazakhstan|kz|398	2
taldyqorghan qalasy		kaz|kazakhstan|kz|398	2
tekeli gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
semey qalasy		kaz|kazakhstan|kz|398	2
oskemen qalalyq akimshiligi		kaz|kazakhstan|kz|398	2
ridder gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
serebryansk qalasy		kaz|kazakhstan|kz|398	2
pavlodar gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
ekibastuz qalasy		kaz|kazakhstan|kz|398	2
abralinskiy rayon		kaz|kazakhstan|kz|398	2
kazygurt district		kaz|kazakhstan|kz|398	2
bayzak district		kaz|kazakhstan|kz|398	2
korday		kaz|kazakhstan|kz|398	2
bukhar-zhyrau		kaz|kazakhstan|kz|398	2
munaily		kaz|kazakhstan|kz|398	2
zhylyoi		kaz|kazakhstan|kz|398	2
kyzylkoga		kaz|kazakhstan|kz|398	2
karasay		kaz|kazakhstan|kz|398	2
petropavlovsk gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
almatinskiy rayon		kaz|kazakhstan|kz|398	2
esil audany		kaz|kazakhstan|kz|398	2
saryarkinskiy rayon		kaz|kazakhstan|kz|398	2
baykonurskiy rayon		kaz|kazakhstan|kz|398	2
kurchatov gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
ayagozskiy rayon		kaz|kazakhstan|kz|398	2
zaysanskaya gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
karatauskiy rayon		kaz|kazakhstan|kz|398	2
rayon sauran		kaz|kazakhstan|kz|398	2
nauryzbayskiy rayon		kaz|kazakhstan|kz|398	2
auliyekol'skiy rayon		kaz|kazakhstan|kz|398	2
taldykorgan gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
kyzylorda gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
karasayskiy rayon		kaz|kazakhstan|kz|398	2
kosshy gorodskaya administratsiya		kaz|kazakhstan|kz|398	2
xiangkhouang|xiengkhuang|xiangkhoang	province	lao|418|laos|la	1
xaignabouli|xayabury|xiagnabouli	province	lao|418|laos|la	1
vientiane|viangchan	province	lao|418|laos|la	1
savannakhet province|savannakhet	province	lao|418|laos|la	1
salavan|saravane|salavan province	province	lao|418|laos|la	1
phongsaly|phongsali	province	lao|418|laos|la	1
oudomxai|oudomxay	province	lao|418|laos|la	1
louangphabang|luang prabang province|luangprabang	province	lao|418|laos|la	1
louang namtha|luangnamtha|loungnamtha	province	lao|418|laos|la	1
khammouane province|khammouan|khammuane	province	lao|418|laos|la	1
huaphanh|houaphan	province	lao|418|laos|la	1
champasak province|champasak|champasack	province	lao|418|laos|la	1
attapeu|attapu	province	lao|418|laos|la	1
sekong|xekong	province	lao|418|laos|la	1
bokeo	province	lao|418|laos|la	1
bolikhamxai|borikhamxay|bolikhamsai	province	lao|418|laos|la	1
vientiane prefecture		lao|418|laos|la	1
xaysomboon|xaisomboun	province	lao|418|laos|la	1
muang houayxay		lao|418|laos|la	2
muang ngeun		lao|418|laos|la	2
muang xiengkhor		lao|418|laos|la	2
muang xianghon		lao|418|laos|la	2
muang xepon		lao|418|laos|la	2
muang xai		lao|418|laos|la	2
muang xaignabouli		lao|418|laos|la	2
muang vapi		lao|418|laos|la	2
muang vangviang		lao|418|laos|la	2
muang thoulakhom		lao|418|laos|la	2
muang thathom		lao|418|laos|la	2
muang thateng		lao|418|laos|la	2
muang ta-oy		lao|418|laos|la	2
muang soukhouma		lao|418|laos|la	2
muang songkhon		lao|418|laos|la	2
muang sing		lao|418|laos|la	2
muang hatxayfong		lao|418|laos|la	2
muang saravan		lao|418|laos|la	2
muang phonthong		lao|418|laos|la	2
muang phon-hong		lao|418|laos|la	2
muang phongsali		lao|418|laos|la	2
muang phin		lao|418|laos|la	2
muang pek		lao|418|laos|la	2
muang pathoumphon		lao|418|laos|la	2
muang pakxong		lao|418|laos|la	2
muang pakxe		lao|418|laos|la	2
muang paktha		lao|418|laos|la	2
muang pak-ou		lao|418|laos|la	2
muang paklay		lao|418|laos|la	2
muang pakkading		lao|418|laos|la	2
muang pakbeng		lao|418|laos|la	2
muang nong		lao|418|laos|la	2
muang ngoy		lao|418|laos|la	2
muang nan		lao|418|laos|la	2
muang namo		lao|418|laos|la	2
muang nambak		lao|418|laos|la	2
muang mounlapamok		lao|418|laos|la	2
muang mok		lao|418|laos|la	2
muang mahaxai		lao|418|laos|la	2
muang louangphabang		lao|418|laos|la	2
muang louang namtha		lao|418|laos|la	2
muang laongam		lao|418|laos|la	2
muang lakhonpheng		lao|418|laos|la	2
muang la		lao|418|laos|la	2
muang khoa		lao|418|laos|la	2
muang khongxedon		lao|418|laos|la	2
muang khong		lao|418|laos|la	2
muang thakhek		lao|418|laos|la	2
muang khamkeut		lao|418|laos|la	2
muang kham		lao|418|laos|la	2
muang kenthao		lao|418|laos|la	2
muang kasi		lao|418|laos|la	2
muang houn		lao|418|laos|la	2
muang houamuang		lao|418|laos|la	2
muang hongsa		lao|418|laos|la	2
muang hinboun		lao|418|laos|la	2
muang hiam		lao|418|laos|la	2
muang gnommarat		lao|418|laos|la	2
muang champhon		lao|418|laos|la	2
muang champasak		lao|418|laos|la	2
muang boun tai		lao|418|laos|la	2
muang bolikhan		lao|418|laos|la	2
muang beng		lao|418|laos|la	2
muang bachiangchaleunsook		lao|418|laos|la	2
muang dakchung		lao|418|laos|la	2
muang toumlan		lao|418|laos|la	2
muang laman		lao|418|laos|la	2
muang xaisettha		lao|418|laos|la	2
muang samakhixai		lao|418|laos|la	2
muang sanamxai		lao|418|laos|la	2
muang phouvong		lao|418|laos|la	2
muang sanxai		lao|418|laos|la	2
muang xanasomboun		lao|418|laos|la	2
muang khaleum		lao|418|laos|la	2
muang thapangthong		lao|418|laos|la	2
muang xonbouli		lao|418|laos|la	2
muang samouay		lao|418|laos|la	2
muang outhoumphon		lao|418|laos|la	2
muang alsaphangthong		lao|418|laos|la	2
muang xaibouli		lao|418|laos|la	2
muang atsaphan		lao|418|laos|la	2
muang vilabouli		lao|418|laos|la	2
muang nongbok		lao|418|laos|la	2
muang xebangfai		lao|418|laos|la	2
muang xaibouathong		lao|418|laos|la	2
muang boualapha		lao|418|laos|la	2
muang na kay		lao|418|laos|la	2
muang thaphabat		lao|418|laos|la	2
muang longxan		lao|418|laos|la	2
muang keo-oudom		lao|418|laos|la	2
muang hom		lao|418|laos|la	2
muang fuang		lao|418|laos|la	2
muang phiang		lao|418|laos|la	2
muang khop		lao|418|laos|la	2
muang chomphet		lao|418|laos|la	2
muang phou khoun		lao|418|laos|la	2
muang phonxai		lao|418|laos|la	2
muang pakxeng		lao|418|laos|la	2
muang viangkhan		lao|418|laos|la	2
muang nonghet		lao|418|laos|la	2
muang phaxai		lao|418|laos|la	2
muang khoun		lao|418|laos|la	2
muang phou kont		lao|418|laos|la	2
muang xam-tai		lao|418|laos|la	2
muang viangxai		lao|418|laos|la	2
muang viangthong		lao|418|laos|la	2
muang nga		lao|418|laos|la	2
muang pha oudom		lao|418|laos|la	2
muang tonpheung		lao|418|laos|la	2
muang meung		lao|418|laos|la	2
muang nale		lao|418|laos|la	2
muang viangphoukha		lao|418|laos|la	2
muang long		lao|418|laos|la	2
muang mai		lao|418|laos|la	2
muang boun-nua		lao|418|laos|la	2
muang gnot-ou		lao|418|laos|la	2
muang chanthabouli		lao|418|laos|la	2
muang sisattanak		lao|418|laos|la	2
muang xaisettha		lao|418|laos|la	2
muang sikhottabong		lao|418|laos|la	2
muang xaithani		lao|418|laos|la	2
muang naxaythong		lao|418|laos|la	2
muang sangthong		lao|418|laos|la	2
muang maypakngum		lao|418|laos|la	2
samphanh		lao|418|laos|la	2
thaphalanxay		lao|418|laos|la	2
sopbao		lao|418|laos|la	2
muang et		lao|418|laos|la	2
botene		lao|418|laos|la	2
xam neua		lao|418|laos|la	2
paksane		lao|418|laos|la	2
xanakharm		lao|418|laos|la	2
muang xayphoothong		lao|418|laos|la	2
kaysone phomvihane		lao|418|laos|la	2
anouvong district		lao|418|laos|la	2
viengxon		lao|418|laos|la	2
kuan		lao|418|laos|la	2
thongmyxay		lao|418|laos|la	2
xaysathan		lao|418|laos|la	2
mad		lao|418|laos|la	2
viengkham		lao|418|laos|la	2
hinherb		lao|418|laos|la	2
xaychamphone		lao|418|laos|la	2
muen		lao|418|laos|la	2
kounkham		lao|418|laos|la	2
longchaeng		lao|418|laos|la	2
xieng ngeun		lao|418|laos|la	2
phonthong		lao|418|laos|la	2
jabal lubnan|mont-liban	governorate	lb|lebanon|lbn|422	1
beyrouth|bayrut	governorate	lb|lebanon|lbn|422	1
ash shimal|liban-nord	governorate	lb|lebanon|lbn|422	1
liban-sud|al janub|south governorate	governorate	lb|lebanon|lbn|422	1
al biqa'|beqaa	governorate	lb|lebanon|lbn|422	1
nabatiye|an nabatiyah	governorate	lb|lebanon|lbn|422	1
aakkar|'akkar	governorate	lb|lebanon|lbn|422	1
baalbek-hermel governorate|b'alabak-al hirmil|baalbek-hermel	governorate	lb|lebanon|lbn|422	1
caza de zgharta		lb|lebanon|lbn|422	2
caza de zahleh		lb|lebanon|lbn|422	2
tripoli district		lb|lebanon|lbn|422	2
caza de tyr		lb|lebanon|lbn|422	2
caza de rachaiya		lb|lebanon|lbn|422	2
caza de marjayoun		lb|lebanon|lbn|422	2
caza du kesrouane		lb|lebanon|lbn|422	2
caza de jbayl		lb|lebanon|lbn|422	2
caza de jezzine		lb|lebanon|lbn|422	2
caza de hasbaiya		lb|lebanon|lbn|422	2
caza de becharre		lb|lebanon|lbn|422	2
caza de bent jbail		lb|lebanon|lbn|422	2
caza de baalbek		lb|lebanon|lbn|422	2
caza de baabda		lb|lebanon|lbn|422	2
caza du chouf		lb|lebanon|lbn|422	2
caza de nabatiye		lb|lebanon|lbn|422	2
caza du matn		lb|lebanon|lbn|422	2
caza de koura		lb|lebanon|lbn|422	2
caza du hermel		lb|lebanon|lbn|422	2
caza de la beqaa-ouest		lb|lebanon|lbn|422	2
caza de batroun		lb|lebanon|lbn|422	2
caza de aaley		lb|lebanon|lbn|422	2
caza de aakkar		lb|lebanon|lbn|422	2
marjayoun		lb|lebanon|lbn|422	2
caza de miniye-danniye		lb|lebanon|lbn|422	2
caza de saida		lb|lebanon|lbn|422	2
metn district		lb|lebanon|lbn|422	2
keserwan district		lb|lebanon|lbn|422	2
miniyeh-danniyeh		lb|lebanon|lbn|422	2
minie-denniyeh		lb|lebanon|lbn|422	2
vieux fort|vieux-fort	district	662|lca|lc|saint lucia	1
soufriere	district	662|lca|lc|saint lucia	1
micoud	district	662|lca|lc|saint lucia	1
laborie	district	662|lca|lc|saint lucia	1
gros-islet|gros islet	district	662|lca|lc|saint lucia	1
dennery	district	662|lca|lc|saint lucia	1
choiseul	district	662|lca|lc|saint lucia	1
castries|canaries	district	662|lca|lc|saint lucia	1
anse-la-raye|anse la raye	district	662|lca|lc|saint lucia	1
canaries		662|lca|lc|saint lucia	1
en pois doux/babonneau		662|lca|lc|saint lucia	2
cazuca		662|lca|lc|saint lucia	2
la retraite		662|lca|lc|saint lucia	2
reunion		662|lca|lc|saint lucia	2
patience		662|lca|lc|saint lucia	2
troumassee		662|lca|lc|saint lucia	2
morne sion		662|lca|lc|saint lucia	2
boguis		662|lca|lc|saint lucia	2
pigeon island		662|lca|lc|saint lucia	2
village		662|lca|lc|saint lucia	2
bois canot		662|lca|lc|saint lucia	2
village		662|lca|lc|saint lucia	2
mamiku		662|lca|lc|saint lucia	2
balata		662|lca|lc|saint lucia	2
union		662|lca|lc|saint lucia	2
marche gaye		662|lca|lc|saint lucia	2
morne palama		662|lca|lc|saint lucia	2
forest reserve		662|lca|lc|saint lucia	2
marigot		662|lca|lc|saint lucia	2
bois dinde		662|lca|lc|saint lucia	2
calypso		662|lca|lc|saint lucia	2
viancelle		662|lca|lc|saint lucia	2
almondale		662|lca|lc|saint lucia	2
ti boug		662|lca|lc|saint lucia	2
belle plaine		662|lca|lc|saint lucia	2
monchy/malgretoute		662|lca|lc|saint lucia	2
migny		662|lca|lc|saint lucia	2
des barras		662|lca|lc|saint lucia	2
st lawrence		662|lca|lc|saint lucia	2
dupre		662|lca|lc|saint lucia	2
cas en bas		662|lca|lc|saint lucia	2
corinth		662|lca|lc|saint lucia	2
des barras/cacolie		662|lca|lc|saint lucia	2
rodney bay		662|lca|lc|saint lucia	2
marquis estate		662|lca|lc|saint lucia	2
piton flore		662|lca|lc|saint lucia	2
choucomel		662|lca|lc|saint lucia	2
praslin		662|lca|lc|saint lucia	2
theodrine		662|lca|lc|saint lucia	2
coolie town		662|lca|lc|saint lucia	2
rouarne		662|lca|lc|saint lucia	2
savannes		662|lca|lc|saint lucia	2
saint marie road		662|lca|lc|saint lucia	2
ti rocher		662|lca|lc|saint lucia	2
st helen estate		662|lca|lc|saint lucia	2
hospital road		662|lca|lc|saint lucia	2
mon repos		662|lca|lc|saint lucia	2
ti delcer		662|lca|lc|saint lucia	2
black bay		662|lca|lc|saint lucia	2
la resource		662|lca|lc|saint lucia	2
cul de sac		662|lca|lc|saint lucia	2
ponyon		662|lca|lc|saint lucia	2
compar		662|lca|lc|saint lucia	2
la pelle		662|lca|lc|saint lucia	2
st remy estate		662|lca|lc|saint lucia	2
morne bonin		662|lca|lc|saint lucia	2
fond assau/babonneau		662|lca|lc|saint lucia	2
raillon road		662|lca|lc|saint lucia	2
vige'		662|lca|lc|saint lucia	2
barnard hill		662|lca|lc|saint lucia	2
tete chemin		662|lca|lc|saint lucia	2
saphire		662|lca|lc|saint lucia	2
thomazo/tournesse		662|lca|lc|saint lucia	2
anse ger		662|lca|lc|saint lucia	2
ciceron		662|lca|lc|saint lucia	2
gadette		662|lca|lc|saint lucia	2
anse la verdue		662|lca|lc|saint lucia	2
cap estate		662|lca|lc|saint lucia	2
marisule		662|lca|lc|saint lucia	2
monchy/la borne		662|lca|lc|saint lucia	2
getrine		662|lca|lc|saint lucia	2
village/petite bourgh		662|lca|lc|saint lucia	2
motete		662|lca|lc|saint lucia	2
peart's gap		662|lca|lc|saint lucia	2
garrand		662|lca|lc|saint lucia	2
caille des		662|lca|lc|saint lucia	2
eau piquant/st urbain		662|lca|lc|saint lucia	2
mine		662|lca|lc|saint lucia	2
guesneau		662|lca|lc|saint lucia	2
cacoa/babonneau		662|lca|lc|saint lucia	2
bosquet d'or		662|lca|lc|saint lucia	2
belmont		662|lca|lc|saint lucia	2
bois joli		662|lca|lc|saint lucia	2
grand riviere		662|lca|lc|saint lucia	2
moule a chique		662|lca|lc|saint lucia	2
lombard		662|lca|lc|saint lucia	2
capital hill		662|lca|lc|saint lucia	2
odsan		662|lca|lc|saint lucia	2
monchy/mount layau		662|lca|lc|saint lucia	2
louvet		662|lca|lc|saint lucia	2
canelles		662|lca|lc|saint lucia	2
l'eau mineau		662|lca|lc|saint lucia	2
blanchard		662|lca|lc|saint lucia	2
dugard		662|lca|lc|saint lucia	2
bella rosa		662|lca|lc|saint lucia	2
john compton highway		662|lca|lc|saint lucia	2
ravine touterelle		662|lca|lc|saint lucia	2
dauphin		662|lca|lc|saint lucia	2
coubaril		662|lca|lc|saint lucia	2
mongouge		662|lca|lc|saint lucia	2
grande ravine		662|lca|lc|saint lucia	2
la toc		662|lca|lc|saint lucia	2
miami/bexon		662|lca|lc|saint lucia	2
mount erole		662|lca|lc|saint lucia	2
fond canie		662|lca|lc|saint lucia	2
chassin/babonneau		662|lca|lc|saint lucia	2
talvern		662|lca|lc|saint lucia	2
babonneau proper		662|lca|lc|saint lucia	2
cabiche/babonneau		662|lca|lc|saint lucia	2
girard		662|lca|lc|saint lucia	2
belle vue		662|lca|lc|saint lucia	2
debreuil		662|lca|lc|saint lucia	2
central forest reserve		662|lca|lc|saint lucia	2
monchy/lafeuillee		662|lca|lc|saint lucia	2
derniere riviere/fond petit		662|lca|lc|saint lucia	2
cresslands		662|lca|lc|saint lucia	2
cacoa		662|lca|lc|saint lucia	2
morne lastic/desruisseaux		662|lca|lc|saint lucia	2
parker's hill		662|lca|lc|saint lucia	2
la guerre/chicken back street		662|lca|lc|saint lucia	2
bois catchet		662|lca|lc|saint lucia	2
annus		662|lca|lc|saint lucia	2
sapphire		662|lca|lc|saint lucia	2
monchy/riviere mitan		662|lca|lc|saint lucia	2
fond manger		662|lca|lc|saint lucia	2
en bamboo		662|lca|lc|saint lucia	2
soufriere estate		662|lca|lc|saint lucia	2
conway/waterfront		662|lca|lc|saint lucia	2
derierre fort/old victoria road		662|lca|lc|saint lucia	2
industrial estate		662|lca|lc|saint lucia	2
trou rouge		662|lca|lc|saint lucia	2
rabot		662|lca|lc|saint lucia	2
monchy		662|lca|lc|saint lucia	2
tapion		662|lca|lc|saint lucia	2
banse		662|lca|lc|saint lucia	2
chateau belair		662|lca|lc|saint lucia	2
morne le blanc		662|lca|lc|saint lucia	2
pelouze		662|lca|lc|saint lucia	2
kennedy highway/laborie bypass		662|lca|lc|saint lucia	2
desruisseaux		662|lca|lc|saint lucia	2
en mango		662|lca|lc|saint lucia	2
london road		662|lca|lc|saint lucia	2
saut		662|lca|lc|saint lucia	2
fond doux		662|lca|lc|saint lucia	2
honeymoon beach		662|lca|lc|saint lucia	2
descatier/six miles		662|lca|lc|saint lucia	2
l'orangerie road		662|lca|lc|saint lucia	2
la dauphine		662|lca|lc|saint lucia	2
ruby estate		662|lca|lc|saint lucia	2
catin		662|lca|lc|saint lucia	2
westall group/the mangue		662|lca|lc|saint lucia	2
thamazo		662|lca|lc|saint lucia	2
planard		662|lca|lc|saint lucia	2
franciou		662|lca|lc|saint lucia	2
anse chastanet		662|lca|lc|saint lucia	2
lumiere		662|lca|lc|saint lucia	2
errard		662|lca|lc|saint lucia	2
bouton		662|lca|lc|saint lucia	2
macdomel		662|lca|lc|saint lucia	2
grande riviere/morne caca cochon		662|lca|lc|saint lucia	2
palmiste estate		662|lca|lc|saint lucia	2
hillcrest gardens		662|lca|lc|saint lucia	2
derriere morne		662|lca|lc|saint lucia	2
bois d'orange		662|lca|lc|saint lucia	2
h'erelle		662|lca|lc|saint lucia	2
fond d'lor/dugard		662|lca|lc|saint lucia	2
venus		662|lca|lc|saint lucia	2
myette gardens		662|lca|lc|saint lucia	2
vigie		662|lca|lc|saint lucia	2
resinard/babonneau		662|lca|lc|saint lucia	2
mount pleasant		662|lca|lc|saint lucia	2
monchy/la borne/sans souci		662|lca|lc|saint lucia	2
moreau		662|lca|lc|saint lucia	2
dubonnaire		662|lca|lc|saint lucia	2
cedars/chu tigre		662|lca|lc|saint lucia	2
forestiere		662|lca|lc|saint lucia	2
george charles boulevard		662|lca|lc|saint lucia	2
malgretoute		662|lca|lc|saint lucia	2
morne d'or		662|lca|lc|saint lucia	2
morne assau/babonneau		662|lca|lc|saint lucia	2
bazile		662|lca|lc|saint lucia	2
morne rouge/marc		662|lca|lc|saint lucia	2
roblot		662|lca|lc|saint lucia	2
roseau valley		662|lca|lc|saint lucia	2
choc		662|lca|lc|saint lucia	2
caffiere		662|lca|lc|saint lucia	2
victoria		662|lca|lc|saint lucia	2
desrameaux		662|lca|lc|saint lucia	2
saltibus		662|lca|lc|saint lucia	2
escap		662|lca|lc|saint lucia	2
dacretin		662|lca|lc|saint lucia	2
delcer		662|lca|lc|saint lucia	2
industry		662|lca|lc|saint lucia	2
la sociere		662|lca|lc|saint lucia	2
delomel		662|lca|lc|saint lucia	2
woodlands		662|lca|lc|saint lucia	2
cap estate/caribbean park		662|lca|lc|saint lucia	2
fond estate		662|lca|lc|saint lucia	2
crownlands/marc		662|lca|lc|saint lucia	2
mavay		662|lca|lc|saint lucia	2
grande riviere/des branch		662|lca|lc|saint lucia	2
riche fond		662|lca|lc|saint lucia	2
new field/fiette		662|lca|lc|saint lucia	2
bordelais		662|lca|lc|saint lucia	2
boguis/desa blond		662|lca|lc|saint lucia	2
cap estate/ranch site		662|lca|lc|saint lucia	2
dugard		662|lca|lc|saint lucia	2
bexon		662|lca|lc|saint lucia	2
morne dudon		662|lca|lc|saint lucia	2
barre st.joseph		662|lca|lc|saint lucia	2
darling road		662|lca|lc|saint lucia	2
beauchamp		662|lca|lc|saint lucia	2
bois d'ornange/trouya		662|lca|lc|saint lucia	2
invorgoil estate		662|lca|lc|saint lucia	2
au tabor		662|lca|lc|saint lucia	2
au tabor hill		662|lca|lc|saint lucia	2
bois d'inde		662|lca|lc|saint lucia	2
caico/millet		662|lca|lc|saint lucia	2
ravine poisson		662|lca|lc|saint lucia	2
fond eau rouge		662|lca|lc|saint lucia	2
faux a chaud		662|lca|lc|saint lucia	2
champen estate		662|lca|lc|saint lucia	2
enbar pwin		662|lca|lc|saint lucia	2
dame de traversay		662|lca|lc|saint lucia	2
banannes bay		662|lca|lc|saint lucia	2
massacre		662|lca|lc|saint lucia	2
derriere dos		662|lca|lc|saint lucia	2
cedars		662|lca|lc|saint lucia	2
derriere lagoon		662|lca|lc|saint lucia	2
durandeau		662|lca|lc|saint lucia	2
millet		662|lca|lc|saint lucia	2
calvary		662|lca|lc|saint lucia	2
village		662|lca|lc|saint lucia	2
jacmel		662|lca|lc|saint lucia	2
jean baptiste		662|lca|lc|saint lucia	2
la trielle		662|lca|lc|saint lucia	2
castries city		662|lca|lc|saint lucia	2
grass street		662|lca|lc|saint lucia	2
vanard		662|lca|lc|saint lucia	2
morne ciseaux		662|lca|lc|saint lucia	2
st lawrence estate		662|lca|lc|saint lucia	2
sunbilt		662|lca|lc|saint lucia	2
anse cochon		662|lca|lc|saint lucia	2
city gate/la clery		662|lca|lc|saint lucia	2
coolie town		662|lca|lc|saint lucia	2
anse galet		662|lca|lc|saint lucia	2
new village		662|lca|lc|saint lucia	2
belvedere		662|lca|lc|saint lucia	2
choppin ridge/sarot		662|lca|lc|saint lucia	2
chalon		662|lca|lc|saint lucia	2
lastic hill		662|lca|lc|saint lucia	2
chatin		662|lca|lc|saint lucia	2
trou florent/marc		662|lca|lc|saint lucia	2
des bottes		662|lca|lc|saint lucia	2
pavee		662|lca|lc|saint lucia	2
goodlands		662|lca|lc|saint lucia	2
morne siquot		662|lca|lc|saint lucia	2
riverside road		662|lca|lc|saint lucia	2
patterson's gap		662|lca|lc|saint lucia	2
pointe seraphine		662|lca|lc|saint lucia	2
rose hill		662|lca|lc|saint lucia	2
the morne		662|lca|lc|saint lucia	2
waterworks		662|lca|lc|saint lucia	2
wilton's yard/grave yard		662|lca|lc|saint lucia	2
aurendel hill		662|lca|lc|saint lucia	2
black mallet		662|lca|lc|saint lucia	2
bagatelle		662|lca|lc|saint lucia	2
bissee		662|lca|lc|saint lucia	2
bishop's gap		662|lca|lc|saint lucia	2
dubrassay		662|lca|lc|saint lucia	2
bocage		662|lca|lc|saint lucia	2
carellie		662|lca|lc|saint lucia	2
maynard hill		662|lca|lc|saint lucia	2
ravine chabot		662|lca|lc|saint lucia	2
monkey town ciceron		662|lca|lc|saint lucia	2
la clery		662|lca|lc|saint lucia	2
entrepot		662|lca|lc|saint lucia	2
independence city		662|lca|lc|saint lucia	2
active hill		662|lca|lc|saint lucia	2
bois patat		662|lca|lc|saint lucia	2
sunny acres		662|lca|lc|saint lucia	2
raveneau		662|lca|lc|saint lucia	2
chase gardens		662|lca|lc|saint lucia	2
yorke hill		662|lca|lc|saint lucia	2
morne road		662|lca|lc|saint lucia	2
la pansee		662|lca|lc|saint lucia	2
goergeville		662|lca|lc|saint lucia	2
leslie land		662|lca|lc|saint lucia	2
marchand		662|lca|lc|saint lucia	2
agard lands/morne dudon		662|lca|lc|saint lucia	2
rock hall		662|lca|lc|saint lucia	2
san soucis		662|lca|lc|saint lucia	2
l'anse road		662|lca|lc|saint lucia	2
summersdale		662|lca|lc|saint lucia	2
