Toledo	BZ.06	BZ-TOL	DISTRICT	Toledo District	1		37
Southern District	BZ.05				1		37
Orange Walk	BZ.04	BZ-OW	DISTRICT	Orange Walk District	1		37
Corozal	BZ.03	BZ-CZL	DISTRICT	Corozal District	1		37
Cayo	BZ.02	BZ-CY	DISTRICT	Cayo District	1		37
Belize	BZ.01	BZ-BZ	DISTRICT	Belize District	1		37
Stann Creek		BZ-SC	DISTRICT		1		37
Alberta	CA.01	CA-AB	PROVINCE		1		38
British Columbia	CA.02	CA-BC	PROVINCE	Colombie-Britannique	1		38
Manitoba	CA.03	CA-MB	PROVINCE		1		38
New Brunswick	CA.04	CA-NB	PROVINCE	Nouveau-Brunswick	1		38
Northwest Territories	CA.13	CA-NT	TERRITORY	Territoires du Nord-Ouest	1		38
Nouvelle-Écosse	CA.07	CA-NS	PROVINCE	Nova Scotia	1		38
Nunavut	CA.14	CA-NU	TERRITORY		1		38
Ontario	CA.08	CA-ON	PROVINCE		1		38
Prince Edward Island	CA.09	CA-PE	PROVINCE	Île-du-Prince-Édouard	1		38
Quebec	CA.10	CA-QC	PROVINCE	Québec	1		38
Saskatchewan	CA.11	CA-SK	PROVINCE		1		38
Yukon	CA.12	CA-YT	TERRITORY		1		38
Newfoundland and Labrador	CA.05	CA-NL	PROVINCE	Terre-Neuve-et-Labrador	1		38
Tshuapa	CD.31	CD-TU	PROVINCE		1		40
Tshopo	CD.30	CD-TO	PROVINCE		1		40
Tanganyika	CD.29	CD-TA	PROVINCE		1		40
Sud-Kivu	CD.12	CD-SK	PROVINCE	South Kivu	1		40
Sankuru	CD.27	CD-SA	PROVINCE		1		40
Nord-Kivu	CD.11	CD-NK	PROVINCE	North Kivu	1		40
Mongala	CD.25	CD-MO	PROVINCE		1		40
Maniema	CD.10	CD-MA	PROVINCE		1		40
Kasaï Central	CD.23	CD-KC	PROVINCE	Kasai-Central	1		40
East Kasai	CD.04				1		40
Kasaï Oriental	CD.18	CD-KE	PROVINCE	Kasai|Kasaï	1		40
Ituri	CD.17	CD-IT	PROVINCE		1		40
Haut-Uélé	CD.16	CD-HU	PROVINCE	Haut-Uele	1		40
Lomami	CD.15	CD-LO	PROVINCE	Haut-Lomami	1		40
Équateur	CD.02	CD-EQ	PROVINCE		1		40
Bas-Uélé	CD.13	CD-BU	PROVINCE	Bas-Uele	1		40
Lualaba	CD.22	CD-LU	PROVINCE		1		40
Mai-Ndombe	CD.24	CD-MN	PROVINCE		1		40
Kwilu	CD.20	CD-KL	PROVINCE		1		40
Kwango	CD.19	CD-KG	PROVINCE		1		40
Kinshasa	CD.06	CD-KN	CITY		1		40
Kongo Central	CD.08	CD-BC	PROVINCE	Bas-Congo	1		40
Haut-Katanga	CD.14	CD-HK	PROVINCE		1		40
Lomami	CD.21				1		40
Nord-Ubangi	CD.26	CD-NU	PROVINCE		1		40
Sud-Ubangi	CD.28	CD-SU	PROVINCE		1		40
Vakaga	CF.14	CF-VK	PREFECTURE		1		41
Ouaka	CF.11	CF-UK	PREFECTURE	Wäkä	1		41
Mbomou	CF.08	CF-MB	PREFECTURE	Haut-Mbomou|Mbömü|Tö-Mbömü	1		41
Haut-Mbomou	CF.05				1		41
Haute-Kotto	CF.03	CF-HK	PREFECTURE	Tö-Kötö	1		41
Basse-Kotto	CF.02	CF-BK	PREFECTURE	Do-Kötö	1		41
Bamingui-Bangoran	CF.01	CF-BB	PREFECTURE	Bamïngï-Bangoran	1		41
Sangha	CF.16	CF-SE	ECONOMIC PREFECTURE	Sangha-Mbaéré|Sangä	1		41
Ouham-Pendé	CF.13	CF-OP	PREFECTURE	Ouham|Wâmo|Wâmo-Pendë	1		41
Ouham	CF.12				1		41
Ombella-Mpoko	CF.17	CF-MP	PREFECTURE	Ombella-M'Poko|Ömbëlä-Pökö	1		41
Nana-Mambéré	CF.09	CF-NM	PREFECTURE	Nanä-Mbaere	1		41
Lobaye	CF.07	CF-LB	PREFECTURE	Lobâye	1		41
Kemö-Gïrïbïngï	CF.06	CF-KG	PREFECTURE	Kémo|Kémo-Gribingui	1		41
Haute-Sangha / Mambéré-Kadéï	CF.04	CF-HS	PREFECTURE	Mambéré-Kadéï|Tö-Sangä / Mbaere-Kadeï	1		41
Gribingui	CF.15	CF-KB	ECONOMIC PREFECTURE	Gïrïbïngï|Nana-Grébizi	1		41
Bangui	CF.18	CF-BGF	COMMUNE	Bangî	1		41
Mambéré	CF.19				1		41
Ouham-Fafa	CF.20				1		41
Lim-Pendé	CF.21				1		41
Sangha	CG.10	CG-13	DEPARTMENT		1		42
Pool	CG.11	CG-12	DEPARTMENT		1		42
Plateaux	CG.08	CG-14	DEPARTMENT		1		42
Niari	CG.07	CG-9	DEPARTMENT		1		42
Likouala	CG.06	CG-7	DEPARTMENT		1		42
Lékoumou	CG.05	CG-2	DEPARTMENT		1		42
Kouilou	CG.04	CG-5	DEPARTMENT		1		42
Cuvette-Ouest	CG.13	CG-15	DEPARTMENT	Cuvette	1		42
Bouenza	CG.01	CG-11	DEPARTMENT		1		42
Brazzaville	CG.12	CG-BZV	DEPARTMENT		1		42
Cuvette-Ouest	CG.14				1		42
Pointe-Noire	CG.15	CG-16	DEPARTMENT		1		42
Zürich	CH.ZH	CH-ZH	CANTON	Zurich	1		43
Zug	CH.ZG	CH-ZG	CANTON		1		43
Vaud	CH.VD	CH-VD	CANTON		1		43
Valais	CH.VS	CH-VS	CANTON	Wallis	1		43
Uri	CH.UR	CH-UR	CANTON		1		43
Ticino	CH.TI	CH-TI	CANTON		1		43
Thurgau	CH.TG	CH-TG	CANTON		1		43
Solothurn	CH.SO	CH-SO	CANTON		1		43
Schwyz	CH.SZ	CH-SZ	CANTON		1		43
Schaffhausen	CH.SH	CH-SH	CANTON		1		43
Sankt Gallen	CH.SG	CH-SG	CANTON	Saint Gallen	1		43
Obwalden	CH.OW	CH-OW	CANTON		1		43
Nidwalden	CH.NW	CH-NW	CANTON		1		43
Neuchâtel	CH.NE	CH-NE	CANTON		1		43
Luzern	CH.LU	CH-LU	CANTON	Lucerne	1		43
Jura	CH.JU	CH-JU	CANTON		1		43
Graubünden	CH.GR	CH-GR	CANTON	Grigioni|Grischun|Grisons	1		43
Glarus	CH.GL	CH-GL	CANTON		1		43
Genève	CH.GE	CH-GE	CANTON	Geneva	1		43
Freiburg	CH.FR	CH-FR	CANTON	Fribourg	1		43
Bern	CH.BE	CH-BE	CANTON	Berne	1		43
Basel-Stadt	CH.BS	CH-BS	CANTON	Basel-City	1		43
Basel-Landschaft	CH.BL	CH-BL	CANTON		1		43
Appenzell Ausserrhoden	CH.AR	CH-AR	CANTON		1		43
Appenzell Innerrhoden	CH.AI	CH-AI	CANTON		1		43
Aargau	CH.AG	CH-AG	CANTON		1		43
Yamoussoukro	CI.98	CI-YM	AUTONOMOUS DISTRICT		1		44
Bas-Sassandra	CI.76	CI-BS	DISTRICT	Bas-Sassandra District	1		44
Comoé	CI.94	CI-CM	DISTRICT	Comoé District	1		44
Denguélé	CI.77	CI-DN	DISTRICT	Denguélé District	1		44
Gôh-Djiboua	CI.95	CI-GD	DISTRICT		1		44
Lacs	CI.81	CI-LC	DISTRICT	Lacs District	1		44
Lagunes	CI.82	CI-LG	DISTRICT	Lagunes District	1		44
Montagnes	CI.78	CI-MG	DISTRICT		1		44
Sassandra-Marahoué	CI.96	CI-SM	DISTRICT		1		44
Savanes	CI.87	CI-SV	DISTRICT	Savanes District	1		44
Vallée du Bandama	CI.90	CI-VB	DISTRICT	Vallée du Bandama District	1		44
Woroba	CI.97	CI-WR	DISTRICT		1		44
Zanzan	CI.92	CI-ZZ	DISTRICT	Zanzan District	1		44
Abidjan	CI.93	CI-AB	AUTONOMOUS DISTRICT	Abidjan Autonomous District	1		44
Aitutaki	CK.11695124				1		45
Atiu	CK.11695126				1		45
Mangaia	CK.11695127				1		45
Manihiki	CK.11695384				1		45
Ma'uke	CK.11695385				1		45
Mitiaro	CK.11695386				1		45
Palmerston	CK.11695387				1		45
Penrhyn	CK.11695388				1		45
Pukapuka	CK.11695389				1		45
Rakahanga	CK.11695390				1		45
Rarotonga	CK.11695425				1		45
Valparaíso	CL.01	CL-VS	REGION		1		46
Tarapacá	CL.15	CL-TA	REGION		1		46
Región Metropolitana de Santiago	CL.12	CL-RM	REGION	Santiago Metropolitan	1		46
Maule	CL.11	CL-ML	REGION	Maule Region	1		46
Los Lagos	CL.14	CL-LL	REGION	Los Lagos Region	1		46
O'Higgins	CL.08	CL-LI	REGION	Libertador General Bernardo O'Higgins|O'Higgins Region	1		46
Coquimbo	CL.07	CL-CO	REGION	Coquimbo Region	1		46
Biobío	CL.06	CL-BI	REGION		1		46
Atacama	CL.05	CL-AT	REGION		1		46
La Araucanía	CL.04	CL-AR	REGION	Araucanía	1		46
Antofagasta	CL.03	CL-AN	REGION		1		46
Aysén, Aisén	CL.02	CL-AI	REGION	Aisén del General Carlos Ibañez del Campo|Aysén	1		46
Magallanes	CL.10	CL-MA	REGION	Region of Magallanes	1		46
Arica y Parinacota	CL.16	CL-AP	REGION	Arica y Parinacota Region	1		46
Los Ríos	CL.17	CL-LR	REGION	Los Ríos Region	1		46
Ñuble	CL.18	CL-NB	REGION		1		46
South-West	CM.09	CM-SW	REGION	Sud-Ouest	1		47
South	CM.14	CM-SU	REGION	Sud	1		47
Ouest	CM.08	CM-OU	REGION	West	1		47
Nord-Ouest	CM.07	CM-NW	REGION	North-West	1		47
Nord	CM.13	CM-NO	REGION	Extrême-Nord|Far North|North	1		47
Littoral	CM.05	CM-LT	REGION		1		47
Far North	CM.12				1		47
East	CM.04	CM-ES	REGION	Est	1		47
Centre	CM.11	CM-CE	REGION		1		47
Adamaoua	CM.10	CM-AD	REGION		1		47
Xizang Zizhiqu	CN.14	CN-XZ	AUTONOMOUS REGION	Tibet	1		48
Qinghai Sheng	CN.06	CN-QH	PROVINCE	Qinghai	1		48
Xinjiang Uygur Zizhiqu	CN.13	CN-XJ	AUTONOMOUS REGION	Xinjiang	1		48
Zhejiang Sheng	CN.02	CN-ZJ	PROVINCE	Zhejiang	1		48
Yunnan Sheng	CN.29	CN-YN	PROVINCE	Yunnan	1		48
Tianjin Shi	CN.28	CN-TJ	MUNICIPALITY	Tianjin	1		48
Sichuan Sheng	CN.32	CN-SC	PROVINCE	Sichuan	1		48
Shanxi Sheng	CN.24	CN-SX	PROVINCE	Shaanxi Sheng|Shanxi	1		48
Shanghai Shi	CN.23	CN-SH	MUNICIPALITY	Shanghai	1		48
Shandong Sheng	CN.25	CN-SD	PROVINCE	Shandong	1		48
Shaanxi	CN.26				1		48
Ningxia Huizu Zizhiqu	CN.21	CN-NX	AUTONOMOUS REGION	Ningxia	1		48
Jiangxi Sheng	CN.03	CN-JX	PROVINCE	Jiangxi	1		48
Jiangsu Sheng	CN.04	CN-JS	PROVINCE	Jiangsu	1		48
Hunan Sheng	CN.11	CN-HN	PROVINCE	Henan Sheng|Hunan	1		48
Hubei Sheng	CN.12	CN-HB	PROVINCE	Hebei Sheng|Hubei	1		48
Henan	CN.09				1		48
Hebei	CN.10				1		48
Hainan Sheng	CN.31	CN-HI	PROVINCE	Hainan	1		48
Guizhou Sheng	CN.18	CN-GZ	PROVINCE	Guizhou	1		48
Guangxi Zhuangzu Zizhiqu	CN.16	CN-GX	AUTONOMOUS REGION	Guangxi	1		48
Guangdong Sheng	CN.30	CN-GD	PROVINCE	Guangdong	1		48
Gansu Sheng	CN.15	CN-GS	PROVINCE	Gansu	1		48
Fujian Sheng	CN.07	CN-FJ	PROVINCE	Fujian	1		48
Chongqing Shi	CN.33	CN-CQ	MUNICIPALITY	Chongqing	1		48
Anhui Sheng	CN.01	CN-AH	PROVINCE	Anhui	1		48
Nei Mongol Zizhiqu	CN.20	CN-NM	AUTONOMOUS REGION	Inner Mongolia	1		48
Liaoning Sheng	CN.19	CN-LN	PROVINCE	Liaoning	1		48
Jilin Sheng	CN.05	CN-JL	PROVINCE	Jilin	1		48
Heilongjiang Sheng	CN.08	CN-HL	PROVINCE	Heilongjiang	1		48
Beijing Shi	CN.22	CN-BJ	MUNICIPALITY	Beijing	1		48
Aomen Tebiexingzhengqu		CN-MO	SPECIAL ADMINISTRATIVE REGION	Macao SAR|Macau SAR	1		48
Hong Kong SAR		CN-HK	SPECIAL ADMINISTRATIVE REGION	Xianggang Tebiexingzhengqu	1		48
Taiwan Sheng		CN-TW	PROVINCE		1		48
Vichada	CO.31	CO-VID	DEPARTMENT	Vichada Department	1		49
Vaupés	CO.30	CO-VAU	DEPARTMENT		1		49
Valle	CO.29	CO-VAC	DEPARTMENT	Cauca|Valle del Cauca|Valle del Cauca Department	1		49
Tolima	CO.28	CO-TOL	DEPARTMENT	Tolima Department	1		49
Sucre	CO.27	CO-SUC	DEPARTMENT	Sucre Department	1		49
Santander	CO.26	CO-SAN	DEPARTMENT	Santander Department	1		49
San Andrés	CO.25	CO-SAP	DEPARTMENT	San Andres y Providencia	1		49
Risaralda	CO.24	CO-RIS	DEPARTMENT	Risaralda Department	1		49
Quindío	CO.23	CO-QUI	DEPARTMENT	Quindío Department	1		49
Putumayo	CO.22	CO-PUT	DEPARTMENT	Putumayo Department	1		49
Norte de Santander	CO.21	CO-NSA	DEPARTMENT	Norte de Santander Department	1		49
Nariño	CO.20	CO-NAR	DEPARTMENT		1		49
Meta	CO.19	CO-MET	DEPARTMENT	Meta Department	1		49
Magdalena	CO.38	CO-MAG	DEPARTMENT	Magdalena Department	1		49
La Guajira	CO.17	CO-LAG	DEPARTMENT	La Guajira Department	1		49
Huila	CO.16	CO-HUI	DEPARTMENT	Huila Department	1		49
Guaviare	CO.14	CO-GUV	DEPARTMENT	Guaviare Department	1		49
Guainía	CO.15	CO-GUA	DEPARTMENT	Guainía Department	1		49
Cundinamarca	CO.33	CO-CUN	DEPARTMENT		1		49
Córdoba	CO.12	CO-COR	DEPARTMENT		1		49
Chocó	CO.11	CO-CHO	DEPARTMENT		1		49
Cesar	CO.10	CO-CES	DEPARTMENT	Cesar Department	1		49
Cauca Department	CO.09				1		49
Casanare	CO.32	CO-CAS	DEPARTMENT	Casanare Department	1		49
Caquetá	CO.08	CO-CAQ	DEPARTMENT		1		49
Caldas	CO.37	CO-CAL	DEPARTMENT	Caldas Department	1		49
Boyacá	CO.36	CO-BOY	DEPARTMENT		1		49
Bolívar	CO.35	CO-BOL	DEPARTMENT		1		49
Distrito Capital	CO.34	CO-DC	CAPITAL DISTRICT	Bogota D.C.|Distrito Capital de Bogotá	1		49
Atlántico	CO.04	CO-ATL	DEPARTMENT		1		49
Arauca	CO.03	CO-ARA	DEPARTMENT	Arauca Department	1		49
Antioquia	CO.02	CO-ANT	DEPARTMENT		1		49
Amazonas	CO.01	CO-AMA	DEPARTMENT	Amazonas Department	1		49
San José	CR.08	CR-SJ	PROVINCE		1		50
Puntarenas	CR.07	CR-P	PROVINCE	Puntarenas Province	1		50
Limón	CR.06	CR-L	PROVINCE	Limón Province	1		50
Heredia	CR.04	CR-H	PROVINCE	Heredia Province	1		50
Guanacaste	CR.03	CR-G	PROVINCE	Guanacaste Province	1		50
Cartago	CR.02	CR-C	PROVINCE	Cartago Province	1		50
Alajuela	CR.01	CR-A	PROVINCE	Alajuela Province	1		50
Villa Clara	CU.16	CU-05	PROVINCE	Villa Clara Province	1		51
Santiago de Cuba	CU.15	CU-13	PROVINCE	Santiago de Cuba Province	1		51
Sancti Spíritus	CU.14	CU-07	PROVINCE	Sancti Spíritus Province	1		51
Pinar del Río	CU.01	CU-01	PROVINCE		1		51
Matanzas	CU.03	CU-04	PROVINCE	Matanzas Province	1		51
Las Tunas	CU.13	CU-10	PROVINCE	Las Tunas Province	1		51
Isla de la Juventud	CU.04	CU-99	SPECIAL MUNICIPALITY		1		51
Holguín	CU.12	CU-11	PROVINCE	Holguín Province	1		51
Guantánamo	CU.10	CU-14	PROVINCE	Guantánamo Province	1		51
Granma	CU.09	CU-12	PROVINCE	Granma Province	1		51
La Habana	CU.02	CU-03	PROVINCE	Havana	1		51
Cienfuegos	CU.08	CU-06	PROVINCE	Cienfuegos Province	1		51
Ciego de Ávila	CU.07	CU-08	PROVINCE	Ciego de Ávila Province	1		51
Camagüey	CU.05	CU-09	PROVINCE		1		51
Artemisa	CU.AR	CU-15	PROVINCE		1		51
Mayabeque	CU.MA	CU-16	PROVINCE		1		51
Tarrafal	CV.20	CV-TA	MUNICIPALITY		1		52
São Vicente	CV.11	CV-SV	MUNICIPALITY		1		52
Santa Catarina	CV.15				1		52
Sal	CV.08	CV-SL	MUNICIPALITY		1		52
Ribeira Grande	CV.07	CV-RG	MUNICIPALITY		1		52
Praia	CV.14	CV-PR	MUNICIPALITY		1		52
Paul	CV.05	CV-PA	MUNICIPALITY		1		52
Maio	CV.04	CV-MA	MUNICIPALITY		1		52
Brava	CV.02	CV-BR	MUNICIPALITY		1		52
Boa Vista	CV.01	CV-BV	MUNICIPALITY		1		52
Mosteiros	CV.13	CV-MO	MUNICIPALITY		1		52
Santa Cruz	CV.16	CV-CR	MUNICIPALITY		1		52
São Domingos	CV.17	CV-SD	MUNICIPALITY		1		52
São Filipe	CV.18	CV-SF	MUNICIPALITY		1		52
São Miguel	CV.19				1		52
Porto Novo	CV.21	CV-PN	MUNICIPALITY		1		52
Ribeira Brava	CV.22	CV-RB	MUNICIPALITY		1		52
Santa Catarina do Fogo	CV.24				1		52
São Salvador do Mundo	CV.26				1		52
Tarrafal de São Nicolau	CV.27	CV-TS	MUNICIPALITY		1		52
São Lourenço dos Órgãos	CV.25				1		52
Ribeira Grande de Santiago	CV.23	CV-RS	MUNICIPALITY		1		52
Ilhas de Barlavento		CV-B	GEOGRAPHICAL REGION		1		52
Ilhas de Sotavento		CV-S	GEOGRAPHICAL REGION		1		52
Baf	CY.06	CY-05	DISTRICT	Pafos	1		55
Lefkosia	CY.04	CY-01	DISTRICT	Lefkoşa|Nicosia	1		55
Lemesos	CY.05	CY-02	DISTRICT	Leymasun|Limassol	1		55
Larnaka	CY.03	CY-03	DISTRICT		1		55
Girne	CY.02	CY-06	DISTRICT	Keryneia	1		55
Ammochostos	CY.01	CY-04	DISTRICT	Mağusa	1		55
Praha	CZ.52	CZ-10	CAPITAL CITY	Prague	1		56
Jihomoravský kraj	CZ.78	CZ-64	REGION	South Moravian	1		56
Jihočeský kraj	CZ.79	CZ-31	REGION		1		56
Kraj Vysočina	CZ.80	CZ-63	REGION	Vysočina	1		56
Karlovarský kraj	CZ.81	CZ-41	REGION		1		56
Královéhradecký kraj	CZ.82	CZ-52	REGION		1		56
Liberecký kraj	CZ.83	CZ-51	REGION		1		56
Olomoucký kraj	CZ.84	CZ-71	REGION	Olomoucký	1		56
Moravskoslezský kraj	CZ.85	CZ-80	REGION	Moravskoslezský	1		56
Pardubický kraj	CZ.86	CZ-53	REGION	Pardubický	1		56
Plzeňský kraj	CZ.87	CZ-32	REGION	Plzeň Region	1		56
Středočeský kraj	CZ.88	CZ-20	REGION	Central Bohemia	1		56
Ústecký kraj	CZ.89	CZ-42	REGION		1		56
Zlínský kraj	CZ.90	CZ-72	REGION	Zlín	1		56
Thüringen	DE.15	DE-TH	LAND	Thuringia	1		57
Schleswig-Holstein	DE.10	DE-SH	LAND		1		57
Sachsen-Anhalt	DE.14	DE-ST	LAND	Saxony-Anhalt	1		57
Sachsen	DE.13	DE-SN	LAND	Saxony	1		57
Saarland	DE.09	DE-SL	LAND		1		57
Rheinland-Pfalz	DE.08	DE-RP	LAND		1		57
Nordrhein-Westfalen	DE.07	DE-NW	LAND	North Rhine-Westphalia	1		57
Niedersachsen	DE.06	DE-NI	LAND	Lower Saxony	1		57
Mecklenburg-Vorpommern	DE.12	DE-MV	LAND		1		57
Hessen	DE.05	DE-HE	LAND	Hesse	1		57
Hamburg	DE.04	DE-HH	LAND		1		57
Bremen	DE.03	DE-HB	LAND	City state Bremen	1		57
Brandenburg	DE.11	DE-BB	LAND		1		57
Berlin	DE.16	DE-BE	LAND	State of Berlin	1		57
Bayern	DE.02	DE-BY	LAND	Bavaria	1		57
Baden-Württemberg	DE.01	DE-BW	LAND	Baden-Wurttemberg	1		57
Tadjourah	DJ.05	DJ-TA	REGION	Tājūrah	1		58
Awbūk	DJ.04	DJ-OB	REGION	Obock	1		58
Djibouti	DJ.07	DJ-DJ	CITY	Jībūtī	1		58
Dikhil	DJ.06	DJ-DI	REGION	Dikhīl	1		58
Ali Sabieh	DJ.01	DJ-AS	REGION	‘Alī Şabīḩ	1		58
Arta	DJ.08	DJ-AR	REGION	‘Artā	1		58
Hovedstaden	DK.17	DK-84	REGION	Capital Region	1		59
Midtjylland	DK.18	DK-82	REGION	Central Jutland|Mid-Jutland	1		59
Nordjylland	DK.19	DK-81	REGION	North Denmark|North Jutland	1		59
Sjælland	DK.20	DK-85	REGION	Zealand	1		59
Syddanmark	DK.21	DK-83	REGION	South Denmark	1		59
Saint Peter	DM.11	DM-11	PARISH	Saint Peter Parish	1		60
Saint Paul	DM.10	DM-10	PARISH	Saint Paul Parish	1		60
Saint Patrick	DM.09	DM-09	PARISH	Saint Patrick Parish	1		60
Saint Mark	DM.08	DM-08	PARISH	Saint Mark Parish	1		60
Saint Luke	DM.07	DM-07	PARISH	Saint Luke Parish	1		60
Saint Joseph	DM.06	DM-06	PARISH	Saint Joseph Parish	1		60
Saint John	DM.05	DM-05	PARISH	Saint John Parish	1		60
Saint George	DM.04	DM-04	PARISH	Saint George Parish	1		60
Saint David	DM.03	DM-03	PARISH	Saint David Parish	1		60
Saint Andrew	DM.02	DM-02	PARISH	Saint Andrew Parish	1		60
Valverde	DO.27	DO-27	PROVINCE	Valverde Province	1		61
Santiago Rodríguez	DO.26				1		61
Santiago Province	DO.25				1		61
San Pedro de Macorís	DO.24				1		61
San Juan Province	DO.23				1		61
San Cristóbal	DO.33				1		61
Sánchez Ramírez	DO.21				1		61
Samaná	DO.20				1		61
Hermanas Mirabal	DO.19	DO-19	PROVINCE		1		61
Puerto Plata	DO.18				1		61
Peravia	DO.35	DO-17	PROVINCE		1		61
Pedernales Province	DO.16				1		61
Distrito Nacional	DO.34	DO-01	DISTRICT	Nacional	1		61
Monte Plata Province	DO.32				1		61
Monte Cristi Province	DO.15				1		61
Monseñor Nouel	DO.31	DO-28	PROVINCE		1		61
María Trinidad Sánchez	DO.14				1		61
La Vega	DO.30				1		61
La Romana	DO.12				1		61
La Altagracia	DO.10	DO-11	PROVINCE	La Altagracia Province	1		61
Independencia	DO.09	DO-10	PROVINCE		1		61
Hato Mayor Province	DO.29				1		61
Espaillat	DO.08	DO-09	PROVINCE	Espaillat Province	1		61
El Seíbo	DO.28				1		61
Elías Piña	DO.11	DO-07	PROVINCE		1		61
Duarte	DO.06	DO-06	PROVINCE	Duarte Province	1		61
Dajabón	DO.04				1		61
Barahona Province	DO.03				1		61
Baoruco	DO.02	DO-03	PROVINCE	Baoruco Province	1		61
Azua Province	DO.01				1		61
San José de Ocoa	DO.36				1		61
Santo Domingo Province	DO.37				1		61
Cibao Nordeste		DO-33	REGION		1		61
Cibao Noroeste		DO-34	REGION		1		61
Cibao Norte		DO-35	REGION		1		61
Cibao Sur		DO-36	REGION		1		61
Higuamo		DO-39	REGION		1		61
Ozama		DO-40	REGION		1		61
Valdesia		DO-41	REGION		1		61
Yuma		DO-42	REGION		1		61
Tlemcen	DZ.15	DZ-13	PROVINCE		1		62
Tizi Ouzou	DZ.14	DZ-15	PROVINCE		1		62
Tissemsilt	DZ.56	DZ-38	PROVINCE		1		62
Tipaza	DZ.55	DZ-42	PROVINCE		1		62
Tindouf	DZ.54	DZ-37	PROVINCE		1		62
Tiaret	DZ.13	DZ-14	PROVINCE		1		62
Tébessa	DZ.33	DZ-12	PROVINCE		1		62
Tamanrasset	DZ.53	DZ-11	PROVINCE		1		62
Souk Ahras	DZ.52	DZ-41	PROVINCE		1		62
Skikda	DZ.31	DZ-21	PROVINCE		1		62
Sidi Bel Abbès	DZ.30	DZ-22	PROVINCE		1		62
Sétif	DZ.12	DZ-19	PROVINCE		1		62
Saïda	DZ.10	DZ-20	PROVINCE	Saida	1		62
Relizane	DZ.51	DZ-48	PROVINCE		1		62
Oum el Bouaghi	DZ.29	DZ-04	PROVINCE		1		62
Ouargla	DZ.50	DZ-30	PROVINCE		1		62
Oran	DZ.09	DZ-31	PROVINCE		1		62
Naama	DZ.49	DZ-45	PROVINCE		1		62
Mila	DZ.27	DZ-43	PROVINCE	M'Sila	1		62
Mostaganem	DZ.07	DZ-27	PROVINCE		1		62
Mila	DZ.48				1		62
Médéa	DZ.06	DZ-26	PROVINCE	Medea	1		62
Mascara	DZ.26	DZ-29	PROVINCE		1		62
Laghouat	DZ.25	DZ-03	PROVINCE		1		62
Khenchela	DZ.47	DZ-40	PROVINCE		1		62
Jijel	DZ.24	DZ-18	PROVINCE		1		62
Illizi	DZ.46	DZ-33	PROVINCE		1		62
Guelma	DZ.23	DZ-24	PROVINCE		1		62
Ghardaïa	DZ.45	DZ-47	PROVINCE	Ghardaia	1		62
El Tarf	DZ.44	DZ-36	PROVINCE		1		62
El Oued	DZ.43	DZ-39	PROVINCE		1		62
El Bayadh	DZ.42	DZ-32	PROVINCE		1		62
Djelfa	DZ.22	DZ-17	PROVINCE		1		62
Constantine	DZ.04	DZ-25	PROVINCE		1		62
Chlef	DZ.41	DZ-02	PROVINCE		1		62
Boumerdès	DZ.40	DZ-35	PROVINCE	Boumerdes	1		62
Bouira	DZ.21	DZ-10	PROVINCE		1		62
Bordj Bou Arréridj	DZ.39	DZ-34	PROVINCE		1		62
Blida	DZ.20	DZ-09	PROVINCE		1		62
Biskra	DZ.19	DZ-07	PROVINCE		1		62
Béjaïa	DZ.18	DZ-06	PROVINCE		1		62
Béchar	DZ.38	DZ-08	PROVINCE		1		62
Batna	DZ.03	DZ-05	PROVINCE		1		62
Annaba	DZ.37	DZ-23	PROVINCE		1		62
Alger	DZ.01	DZ-16	PROVINCE	Algiers	1		62
Aïn Témouchent	DZ.36	DZ-46	PROVINCE		1		62
Aïn Defla	DZ.35	DZ-44	PROVINCE		1		62
Adrar	DZ.34	DZ-01	PROVINCE		1		62
Bordj Badji Mokhtar	DZ.BB	DZ-50	PROVINCE		1		62
Timimoun	DZ.TM	DZ-49	PROVINCE		1		62
Béni Abbès	DZ.BA	DZ-52	PROVINCE	Beni Abbes	1		62
In Guezzam	DZ.IG	DZ-54	PROVINCE		1		62
In Salah	DZ.IS	DZ-53	PROVINCE		1		62
Djanet	DZ.DJ	DZ-56	PROVINCE		1		62
El Meniaa	DZ.EM	DZ-58	PROVINCE	El Menia	1		62
Touggourt	DZ.TG	DZ-55	PROVINCE		1		62
El Meghaier	DZ.MG	DZ-57	PROVINCE	El Mghair	1		62
Ouled Djellal	DZ.OD	DZ-51	PROVINCE		1		62
Zamora Chinchipe	EC.20	EC-Z	PROVINCE		1		63
Tungurahua	EC.19	EC-T	PROVINCE	Tungurahua Province	1		63
Pichincha	EC.18	EC-P	PROVINCE		1		63
Pastaza	EC.17	EC-Y	PROVINCE	Pastaza Province	1		63
Napo	EC.23	EC-N	PROVINCE		1		63
Morona Santiago	EC.15	EC-S	PROVINCE	Morona-Santiago Province	1		63
Manabí	EC.14	EC-M	PROVINCE		1		63
Los Ríos	EC.13	EC-R	PROVINCE		1		63
Loja	EC.12	EC-L	PROVINCE		1		63
Imbabura	EC.11	EC-I	PROVINCE		1		63
Guayas	EC.10	EC-G	PROVINCE		1		63
Galápagos	EC.01	EC-W	PROVINCE		1		63
Esmeraldas	EC.09	EC-E	PROVINCE		1		63
El Oro	EC.08	EC-O	PROVINCE		1		63
Cotopaxi	EC.07	EC-X	PROVINCE		1		63
Chimborazo	EC.06	EC-H	PROVINCE	Chimborazo Province	1		63
